Line-ID,Machine-ID,Start-Time,End-Time,Category Defect,Sub-Category Defect,Down-Time
Line-10,Machine-31,28-01-2025 04:53,28-01-2025 05:15,Mechanical Defect,Automation,22.30444908
Line-10,Machine-31,17-03-2025 01:30,17-03-2025 01:43,Mechanical Defect,Conveyor,13.67643356
Line-10,Machine-32,10-11-2024 10:37,10-11-2024 11:07,Mechanical Defect,Stone Pressing Unit,30.31204987
Line-10,Machine-32,10-11-2024 12:45,10-11-2024 14:30,Mechanical Defect,Stone Pressing Unit,104.1083298
Line-10,Machine-32,28-12-2024 06:59,28-12-2024 07:17,Mechanical Defect,Oscillation,17.76121712
Line-10,Machine-32,24-03-2025 08:39,24-03-2025 08:50,Mechanical Defect,Stone Pressing Unit,10.29511642
Line-10,Machine-32,16-11-2024 22:26,16-11-2024 22:32,Mechanical Defect,Automation,5.942116737
Line-10,Machine-32,10-12-2024 15:06,10-12-2024 15:24,Mechanical Defect,Dresser unit,17.8071003
Line-10,Machine-32,20-01-2025 15:25,20-01-2025 15:31,Mechanical Defect,Oscillation,5.890833378
Line-10,Machine-32,20-01-2025 16:35,20-01-2025 16:54,Mechanical Defect,Oscillation,18.34571648
Line-10,Machine-32,23-01-2025 17:28,23-01-2025 18:32,Mechanical Defect,Oscillation,63.80421829
Line-10,Machine-32,26-11-2024 00:47,26-11-2024 01:49,Mechanical Defect,Coolant system,62.11634827
Line-10,Machine-32,20-01-2025 23:21,20-01-2025 23:30,Mechanical Defect,Automation,8.593816757
Line-10,Machine-32,17-03-2025 01:18,17-03-2025 01:30,Mechanical Defect,Conveyor,11.22194958
Line-11,Machine-33,05-11-2024 07:13,05-11-2024 07:23,Mechanical Defect,Lubrication,9.982633591
Line-11,Machine-33,13-11-2024 13:54,13-11-2024 14:00,Mechanical Defect,Automation,5.935249805
Line-11,Machine-33,26-11-2024 09:45,26-11-2024 10:06,Mechanical Defect,Conveyor,20.96298409
Line-11,Machine-33,01-12-2024 06:00,01-12-2024 06:29,Mechanical Defect,Dresser unit,28.41918373
Line-11,Machine-33,01-12-2024 06:50,01-12-2024 07:12,Mechanical Defect,Dresser unit,22.40625
Line-11,Machine-33,01-01-2025 14:09,01-01-2025 14:15,Mechanical Defect,Pneumatics,6.18324995
Line-11,Machine-33,06-01-2025 06:00,06-01-2025 06:13,Mechanical Defect,Lubrication,13.38826656
Line-11,Machine-33,21-01-2025 14:22,21-01-2025 14:30,Mechanical Defect,Automation,7.77826643
Line-11,Machine-33,27-01-2025 06:02,27-01-2025 06:40,Mechanical Defect,Lubrication,37.45716476
Line-11,Machine-33,03-02-2025 08:52,03-02-2025 08:57,Mechanical Defect,Hydraulics,5.596533298
Line-11,Machine-33,10-03-2025 07:25,10-03-2025 07:50,Mechanical Defect,Hydraulics,24.12578392
Line-11,Machine-33,26-03-2025 08:07,26-03-2025 08:35,Mechanical Defect,Coolant system,27.72688293
Line-11,Machine-33,17-04-2025 13:36,17-04-2025 13:46,Mechanical Defect,Conveyor,10.00041676
Line-11,Machine-33,19-04-2025 09:06,19-04-2025 09:36,Mechanical Defect,Conveyor,29.93149948
Line-11,Machine-33,26-04-2025 08:35,26-04-2025 08:44,Mechanical Defect,Conveyor,8.912883759
Line-11,Machine-33,15-11-2024 21:27,15-11-2024 21:56,Mechanical Defect,Hydraulics,29.25178337
Line-11,Machine-33,22-11-2024 14:34,22-11-2024 14:41,Mechanical Defect,Conveyor,6.573150158
Line-11,Machine-33,22-11-2024 16:54,22-11-2024 17:03,Mechanical Defect,Conveyor,9.254349709
Line-11,Machine-33,24-11-2024 17:08,24-11-2024 17:25,Mechanical Defect,Lubrication,17.34118271
Line-11,Machine-33,28-12-2024 18:20,28-12-2024 18:41,Mechanical Defect,Hydraulics,21.01366615
Line-11,Machine-33,02-01-2025 18:47,02-01-2025 19:26,Mechanical Defect,Conveyor,38.58381653
Line-11,Machine-33,09-01-2025 16:11,09-01-2025 16:59,Mechanical Defect,Conveyor,47.78001785
Line-11,Machine-33,17-01-2025 14:58,17-01-2025 17:32,Mechanical Defect,Hydraulics,153.5752258
Line-11,Machine-33,17-01-2025 20:37,17-01-2025 20:45,Mechanical Defect,Hydraulics,8.543867111
Line-11,Machine-33,17-01-2025 21:02,17-01-2025 21:07,Mechanical Defect,Hydraulics,5.471399784
Line-11,Machine-33,18-01-2025 21:44,18-01-2025 22:09,Mechanical Defect,Grinding wheel,25.06461716
Line-11,Machine-33,08-02-2025 15:32,08-02-2025 16:10,Mechanical Defect,Conveyor,37.86370087
Line-11,Machine-33,10-02-2025 18:59,10-02-2025 19:10,Mechanical Defect,Hopper,11.38318348
Line-11,Machine-33,12-03-2025 18:15,12-03-2025 19:50,Mechanical Defect,Pneumatics,95.48218536
Line-11,Machine-33,15-03-2025 15:05,15-03-2025 15:24,Mechanical Defect,Conveyor,18.93623352
Line-11,Machine-33,14-04-2025 16:09,14-04-2025 16:55,Mechanical Defect,Coolant system,45.51119995
Line-11,Machine-33,14-04-2025 16:58,14-04-2025 17:05,Mechanical Defect,Coolant system,6.793399811
Line-11,Machine-33,05-11-2024 01:49,05-11-2024 02:08,Mechanical Defect,Hydraulics,18.54658318
Line-11,Machine-33,01-12-2024 03:46,01-12-2024 04:54,Mechanical Defect,Dresser unit,67.34694672
Line-11,Machine-33,07-12-2024 03:14,07-12-2024 03:21,Mechanical Defect,Conveyor,6.508450031
Line-11,Machine-33,21-12-2024 05:49,21-12-2024 05:58,Mechanical Defect,Automation,8.50236702
Line-11,Machine-33,08-01-2025 00:50,08-01-2025 01:30,Mechanical Defect,Hydraulics,40.62308502
Line-11,Machine-33,08-01-2025 00:18,08-01-2025 00:46,Mechanical Defect,Wheel Head,28.48443413
Line-11,Machine-33,09-01-2025 23:09,09-01-2025 23:15,Mechanical Defect,Automation,6.155849934
Line-11,Machine-33,10-01-2025 01:44,10-01-2025 01:50,Mechanical Defect,Automation,6.433916569
Line-11,Machine-33,10-01-2025 03:50,10-01-2025 03:56,Mechanical Defect,Automation,5.967016697
Line-11,Machine-33,28-03-2025 00:09,28-03-2025 00:31,Mechanical Defect,Coolant system,22.31509972
Line-11,Machine-33,12-04-2025 01:11,12-04-2025 01:29,Mechanical Defect,Conveyor,18.47888374
Line-11,Machine-34,21-11-2024 10:46,21-11-2024 11:46,Mechanical Defect,Hydraulics,60.12433243
Line-11,Machine-34,01-12-2024 07:12,01-12-2024 07:37,Mechanical Defect,Dresser unit,24.64559937
Line-11,Machine-34,01-01-2025 13:59,01-01-2025 14:09,Mechanical Defect,Pneumatics,9.612449646
Line-11,Machine-34,14-02-2025 06:11,14-02-2025 06:16,Mechanical Defect,Coolant system,5.01578331
Line-11,Machine-34,14-02-2025 07:30,14-02-2025 07:41,Mechanical Defect,Coolant system,11.57033348
Line-11,Machine-34,13-03-2025 08:57,13-03-2025 09:07,Mechanical Defect,Conveyor,9.790133476
Line-11,Machine-34,25-03-2025 12:57,25-03-2025 13:21,Mechanical Defect,Hydraulics,23.96714973
Line-11,Machine-34,26-03-2025 14:22,26-03-2025 14:30,Mechanical Defect,Coolant system,7.270100117
Line-11,Machine-34,27-03-2025 07:49,27-03-2025 08:52,Mechanical Defect,Gauge Unit,62.976017
Line-11,Machine-34,05-12-2024 15:25,05-12-2024 15:42,Mechanical Defect,Hydraulics,17.35208321
Line-11,Machine-34,11-12-2024 22:08,11-12-2024 22:25,Mechanical Defect,Hopper,17.60135078
Line-11,Machine-34,22-12-2024 22:37,22-12-2024 22:46,Mechanical Defect,Conveyor,8.815349579
Line-11,Machine-34,15-03-2025 21:40,15-03-2025 21:49,Mechanical Defect,Conveyor,8.217516899
Line-11,Machine-34,02-04-2025 17:02,02-04-2025 17:16,Mechanical Defect,Stone holder,13.99240017
Line-11,Machine-34,13-04-2025 19:54,13-04-2025 20:22,Mechanical Defect,Hydraulics,28.89318275
Line-11,Machine-34,08-01-2025 05:01,08-01-2025 05:32,Mechanical Defect,Hydraulics,31.3835659
Line-11,Machine-34,10-01-2025 00:42,10-01-2025 00:48,Mechanical Defect,Automation,6.256750107
Line-11,Machine-34,10-01-2025 02:12,10-01-2025 02:22,Mechanical Defect,Automation,9.980633736
Line-11,Machine-34,10-01-2025 04:13,10-01-2025 04:18,Mechanical Defect,Automation,5.53186655
Line-11,Machine-34,21-02-2025 23:06,21-02-2025 23:20,Mechanical Defect,Conveyor,13.8927002
Line-11,Machine-34,23-02-2025 23:25,24-02-2025 00:00,Mechanical Defect,Hydraulics,34.17983246
Line-11,Machine-34,26-02-2025 03:20,26-02-2025 03:27,Mechanical Defect,Conveyor,7.528216839
Line-11,Machine-34,02-04-2025 23:35,02-04-2025 23:46,Mechanical Defect,Stone holder,10.66888332
Line-11,Machine-34,02-04-2025 23:49,02-04-2025 23:56,Mechanical Defect,Stone holder,7.110750198
Line-11,Machine-35,05-11-2024 13:35,05-11-2024 13:43,Mechanical Defect,Conveyor,8.134467125
Line-11,Machine-35,05-12-2024 11:04,05-12-2024 11:28,Mechanical Defect,Coolant system,24.62215042
Line-11,Machine-35,13-12-2024 09:21,13-12-2024 09:34,Mechanical Defect,Coolant system,12.83996677
Line-11,Machine-35,14-12-2024 11:31,14-12-2024 11:43,Mechanical Defect,Conveyor,12.6864996
Line-11,Machine-35,04-01-2025 13:27,04-01-2025 13:41,Mechanical Defect,Conveyor,13.5279665
Line-11,Machine-35,04-01-2025 14:23,04-01-2025 14:30,Mechanical Defect,Conveyor,6.126016617
Line-11,Machine-35,13-02-2025 11:12,13-02-2025 11:21,Mechanical Defect,Coolant system,8.248450279
Line-11,Machine-35,13-02-2025 14:22,13-02-2025 14:30,Mechanical Defect,Coolant system,7.319900036
Line-11,Machine-35,08-04-2025 06:28,08-04-2025 06:34,Mechanical Defect,Orientation unit,5.750966549
Line-11,Machine-35,15-11-2024 20:13,15-11-2024 20:22,Mechanical Defect,Automation,9.114233017
Line-11,Machine-35,15-11-2024 21:27,15-11-2024 21:32,Mechanical Defect,Automation,5.312966824
Line-11,Machine-35,15-11-2024 22:43,15-11-2024 22:49,Mechanical Defect,Automation,6.433733463
Line-11,Machine-35,17-11-2024 21:55,17-11-2024 22:00,Mechanical Defect,Hydraulics,5.806849957
Line-11,Machine-35,06-12-2024 15:15,06-12-2024 20:44,Mechanical Defect,Oscillation,329.0610352
Line-11,Machine-35,06-12-2024 21:53,06-12-2024 22:00,Mechanical Defect,Oscillation,7.009799957
Line-11,Machine-35,22-12-2024 22:43,22-12-2024 22:48,Mechanical Defect,Conveyor,5.490166664
Line-11,Machine-35,25-12-2024 22:54,25-12-2024 23:00,Mechanical Defect,Automation,6.041666508
Line-11,Machine-35,18-01-2025 18:26,18-01-2025 19:10,Mechanical Defect,Automation,43.39248276
Line-11,Machine-35,05-02-2025 17:44,05-02-2025 17:50,Mechanical Defect,Conveyor,5.548666477
Line-11,Machine-35,15-03-2025 17:01,15-03-2025 17:09,Mechanical Defect,Orientation unit,8.347633362
Line-11,Machine-35,16-04-2025 21:04,16-04-2025 21:35,Mechanical Defect,Conveyor,31.11756706
Line-11,Machine-35,13-11-2024 02:32,13-11-2024 02:58,Mechanical Defect,Conveyor,25.83558273
Line-11,Machine-35,13-11-2024 03:14,13-11-2024 03:34,Mechanical Defect,Conveyor,20.18398285
Line-11,Machine-35,05-12-2024 01:38,05-12-2024 01:48,Mechanical Defect,Stone Pressing Unit,9.733866692
Line-11,Machine-35,18-12-2024 01:53,18-12-2024 02:15,Mechanical Defect,Conveyor,21.96723366
Line-11,Machine-35,29-12-2024 01:44,29-12-2024 01:55,Mechanical Defect,Conveyor,10.99905014
Line-11,Machine-35,29-12-2024 04:10,29-12-2024 04:33,Mechanical Defect,Conveyor,22.48818398
Line-11,Machine-35,12-02-2025 01:27,12-02-2025 01:45,Mechanical Defect,Coolant system,17.67131615
Line-11,Machine-35,12-02-2025 01:49,12-02-2025 02:27,Mechanical Defect,Coolant system,38.80853271
Line-11,Machine-35,20-03-2025 02:19,20-03-2025 02:27,Mechanical Defect,Conveyor,8.523983002
Line-11,Machine-35,05-04-2025 02:24,05-04-2025 02:30,Mechanical Defect,Oscillation,5.872733116
Line-12,Machine-36,09-12-2024 06:06,09-12-2024 06:28,Mechanical Defect,Automation,21.99903297
Line-12,Machine-36,09-12-2024 10:40,09-12-2024 11:30,Mechanical Defect,Automation,50.00038147
Line-12,Machine-36,20-12-2024 06:00,20-12-2024 06:09,Mechanical Defect,Grinding wheel,8.997266769
Line-12,Machine-36,25-12-2024 11:00,25-12-2024 11:31,Mechanical Defect,Traverse Unit,31.66561699
Line-12,Machine-36,25-01-2025 07:50,25-01-2025 08:00,Mechanical Defect,Pneumatics,10.00758362
Line-12,Machine-36,25-01-2025 09:00,25-01-2025 09:12,Mechanical Defect,Pneumatics,11.99330044
Line-12,Machine-36,31-01-2025 07:30,31-01-2025 08:36,Mechanical Defect,Pneumatics,66.85099792
Line-12,Machine-36,10-02-2025 09:50,10-02-2025 10:15,Mechanical Defect,Chiller,24.98719978
Line-12,Machine-36,15-02-2025 06:00,15-02-2025 06:38,Mechanical Defect,Conveyor,38.01026535
Line-12,Machine-36,16-02-2025 10:30,16-02-2025 12:00,Mechanical Defect,Conveyor,89.99663544
Line-12,Machine-36,22-02-2025 09:00,22-02-2025 11:00,Mechanical Defect,Hopper,119.9943466
Line-12,Machine-36,01-04-2025 11:00,01-04-2025 11:22,Mechanical Defect,Pneumatics,21.98586655
Line-12,Machine-36,01-04-2025 13:00,01-04-2025 13:30,Mechanical Defect,Pneumatics,29.9961338
Line-12,Machine-36,01-05-2025 11:20,01-05-2025 13:41,Mechanical Defect,Automation,140.8397522
Line-12,Machine-36,07-02-2025 14:35,07-02-2025 17:21,Mechanical Defect,Pneumatics,165.9925537
Line-12,Machine-36,25-03-2025 16:00,25-03-2025 16:30,Mechanical Defect,Pneumatics,30.01239967
Line-12,Machine-36,26-03-2025 20:00,26-03-2025 20:53,Mechanical Defect,Work Spindle,53.0047493
Line-12,Machine-36,03-04-2025 15:20,03-04-2025 15:45,Mechanical Defect,Grinding wheel,25.22533417
Line-12,Machine-36,20-04-2025 20:00,20-04-2025 20:55,Mechanical Defect,Hydraulics,55.39241791
Line-12,Machine-36,25-11-2024 23:11,25-11-2024 23:31,Mechanical Defect,Automation,20.16564941
Line-12,Machine-36,10-12-2024 01:36,10-12-2024 02:00,Mechanical Defect,Grinding wheel,23.99090004
Line-12,Machine-36,07-02-2025 05:00,07-02-2025 05:25,Mechanical Defect,Pneumatics,24.98611641
Line-12,Machine-36,15-02-2025 05:35,15-02-2025 05:59,Mechanical Defect,Conveyor,24.00051689
Line-12,Machine-36,16-03-2025 03:30,16-03-2025 03:45,Mechanical Defect,Coolant system,15.20431709
Line-12,Machine-36,18-03-2025 23:40,19-03-2025 00:18,Mechanical Defect,Pneumatics,38.01333237
Line-12,Machine-37,12-11-2024 11:40,12-11-2024 12:50,Mechanical Defect,Conveyor,69.98818207
Line-12,Machine-37,05-12-2024 06:00,05-12-2024 07:00,Mechanical Defect,Automation,59.99440002
Line-12,Machine-37,09-12-2024 11:35,09-12-2024 11:45,Mechanical Defect,Lubrication,10.01644993
Line-12,Machine-37,20-12-2024 07:00,20-12-2024 08:00,Mechanical Defect,Grinding wheel,60.00593185
Line-12,Machine-37,03-01-2025 09:05,03-01-2025 11:28,Mechanical Defect,Work Spindle,143.5872803
Line-12,Machine-37,03-01-2025 13:22,03-01-2025 14:23,Mechanical Defect,Work Spindle,61.31998444
Line-12,Machine-37,22-01-2025 12:55,22-01-2025 13:30,Mechanical Defect,Lubrication,34.99359894
Line-12,Machine-37,11-02-2025 06:30,11-02-2025 06:45,Mechanical Defect,Lubrication,14.98746681
Line-12,Machine-37,15-02-2025 07:00,15-02-2025 07:26,Mechanical Defect,Lubrication,25.99666595
Line-12,Machine-37,22-02-2025 11:30,22-02-2025 12:00,Mechanical Defect,Robot,29.99398422
Line-12,Machine-37,26-02-2025 13:15,26-02-2025 14:10,Mechanical Defect,Grinding wheel,55.00031662
Line-12,Machine-37,06-03-2025 06:00,06-03-2025 06:15,Mechanical Defect,Lubrication,14.9862833
Line-12,Machine-37,24-03-2025 11:45,24-03-2025 12:05,Mechanical Defect,Lubrication,20.26328278
Line-12,Machine-37,10-11-2024 21:20,10-11-2024 21:37,Mechanical Defect,Automation,17.20775032
Line-12,Machine-37,19-11-2024 19:20,19-11-2024 19:35,Mechanical Defect,Grinding wheel,15.00906658
Line-12,Machine-37,19-11-2024 17:10,19-11-2024 17:55,Mechanical Defect,Lubrication,44.98765182
Line-12,Machine-37,24-11-2024 18:57,24-11-2024 19:42,Mechanical Defect,Automation,44.99453354
Line-12,Machine-37,24-11-2024 20:00,24-11-2024 20:20,Mechanical Defect,Automation,20.00805092
Line-12,Machine-37,01-12-2024 22:35,01-12-2024 23:00,Mechanical Defect,Conveyor,25.10216713
Line-12,Machine-37,20-12-2024 14:30,20-12-2024 14:40,Mechanical Defect,Coolant system,9.999732971
Line-12,Machine-37,28-12-2024 17:09,28-12-2024 17:29,Mechanical Defect,Lubrication,20.19339943
Line-12,Machine-37,03-01-2025 14:30,03-01-2025 16:00,Mechanical Defect,Grinding wheel,90.36489868
Line-12,Machine-37,04-01-2025 14:30,04-01-2025 15:11,Mechanical Defect,Grinding wheel,40.99888229
Line-12,Machine-37,11-01-2025 17:55,11-01-2025 18:30,Mechanical Defect,Pneumatics,35.00019836
Line-12,Machine-37,22-01-2025 18:00,22-01-2025 18:10,Mechanical Defect,Coolant system,9.999732971
Line-12,Machine-37,23-02-2025 20:00,23-02-2025 20:35,Mechanical Defect,Lubrication,34.99855042
Line-12,Machine-37,08-03-2025 16:30,08-03-2025 16:40,Mechanical Defect,Lubrication,10.00626659
Line-12,Machine-37,21-03-2025 17:45,21-03-2025 19:44,Mechanical Defect,Work Head,119.726265
Line-12,Machine-37,10-11-2024 23:00,10-11-2024 23:11,Mechanical Defect,Lubrication,10.99491692
Line-12,Machine-37,14-11-2024 04:04,14-11-2024 04:40,Mechanical Defect,Grinding wheel,36.01111603
Line-12,Machine-37,18-11-2024 01:00,18-11-2024 01:15,Mechanical Defect,Grinding wheel,15.0048666
Line-12,Machine-37,26-11-2024 23:30,26-11-2024 23:31,Mechanical Defect,Conveyor,1.012249947
Line-12,Machine-37,26-11-2024 23:30,27-11-2024 01:10,Mechanical Defect,Conveyor,100.8791351
Line-12,Machine-37,07-02-2025 04:26,07-02-2025 04:51,Mechanical Defect,Aerolide slide,25.01011658
Line-12,Machine-37,25-02-2025 23:40,26-02-2025 00:40,Mechanical Defect,Lubrication,59.99399948
Line-12,Machine-37,26-02-2025 01:00,26-02-2025 01:25,Mechanical Defect,Lubrication,25.01028252
Line-12,Machine-37,12-04-2025 02:00,12-04-2025 02:30,Mechanical Defect,Grinding wheel,29.99850082
Line-12,Machine-37,17-04-2025 23:30,18-04-2025 00:03,Mechanical Defect,Work Spindle,33.69438171
Line-12,Machine-38,13-11-2024 08:00,13-11-2024 09:34,Mechanical Defect,Dresser unit,94.49120331
Line-12,Machine-38,26-11-2024 06:15,26-11-2024 07:50,Mechanical Defect,Hydraulics,95.00538635
Line-12,Machine-38,11-12-2024 06:50,11-12-2024 07:50,Mechanical Defect,Dresser unit,60.16601563
Line-12,Machine-38,20-12-2024 13:40,20-12-2024 14:19,Mechanical Defect,Grinding wheel,39.30416489
Line-12,Machine-38,24-12-2024 10:02,24-12-2024 10:22,Mechanical Defect,Coolant system,20.00760078
Line-12,Machine-38,15-01-2025 06:30,15-01-2025 07:00,Mechanical Defect,Coolant system,29.99973297
Line-12,Machine-38,15-01-2025 11:10,15-01-2025 11:45,Mechanical Defect,Coolant system,34.99425125
Line-12,Machine-38,17-01-2025 06:22,17-01-2025 07:55,Mechanical Defect,Coolant system,93.38143158
Line-12,Machine-38,01-02-2025 06:00,01-02-2025 07:00,Mechanical Defect,Chiller,59.99328232
Line-12,Machine-38,10-02-2025 08:00,10-02-2025 08:30,Mechanical Defect,Chiller,30.01774979
Line-12,Machine-38,17-02-2025 09:00,17-02-2025 09:20,Mechanical Defect,Lubrication,19.99693298
Line-12,Machine-38,20-02-2025 11:30,20-02-2025 11:40,Mechanical Defect,Grinding wheel,10.00153351
Line-12,Machine-38,09-03-2025 12:00,09-03-2025 12:30,Mechanical Defect,Grinding wheel,30.00306702
Line-12,Machine-38,15-03-2025 08:23,15-03-2025 14:19,Mechanical Defect,Grinding wheel,356.0618286
Line-12,Machine-38,16-03-2025 08:00,16-03-2025 08:25,Mechanical Defect,Grinding wheel,25.00589943
Line-12,Machine-38,20-03-2025 10:30,20-03-2025 11:44,Mechanical Defect,Wheel Head,74.34866333
Line-12,Machine-38,24-03-2025 06:30,24-03-2025 06:45,Mechanical Defect,Lubrication,14.99713326
Line-12,Machine-38,07-04-2025 08:05,07-04-2025 08:48,Mechanical Defect,Lubrication,43.91305161
Line-12,Machine-38,18-04-2025 13:22,18-04-2025 13:33,Mechanical Defect,Grinding wheel,10.99580002
Line-12,Machine-38,01-02-2025 18:30,01-02-2025 20:30,Mechanical Defect,Work Spindle,120
Line-12,Machine-38,01-03-2025 16:05,01-03-2025 16:20,Mechanical Defect,Coolant system,14.98708344
Line-12,Machine-38,18-03-2025 17:55,18-03-2025 21:20,Mechanical Defect,Coolant system,205.3366394
Line-12,Machine-38,26-03-2025 16:00,26-03-2025 16:10,Mechanical Defect,Grinding wheel,9.999783516
Line-12,Machine-38,18-04-2025 17:21,18-04-2025 18:15,Mechanical Defect,Chiller,54.62826538
Line-12,Machine-38,30-11-2024 04:30,30-11-2024 05:30,Mechanical Defect,Wheel Head,60.00519943
Line-12,Machine-38,11-12-2024 05:20,11-12-2024 05:36,Mechanical Defect,Coolant system,16.45116615
Line-12,Machine-38,12-12-2024 23:00,12-12-2024 23:32,Mechanical Defect,Grinding wheel,31.99318314
Line-12,Machine-38,14-12-2024 02:39,14-12-2024 03:50,Mechanical Defect,Coolant system,71.63761902
Line-12,Machine-38,29-12-2024 23:00,29-12-2024 23:20,Mechanical Defect,Grinding wheel,20.01066589
Line-12,Machine-38,22-01-2025 03:45,22-01-2025 04:00,Mechanical Defect,Coolant system,14.99120045
Line-12,Machine-38,04-02-2025 01:58,04-02-2025 02:13,Mechanical Defect,Grinding wheel,14.99428368
Line-12,Machine-38,04-02-2025 04:00,04-02-2025 04:26,Mechanical Defect,Chiller,25.99093246
Line-12,Machine-38,04-02-2025 05:13,04-02-2025 05:47,Mechanical Defect,Chiller,34.003685
Line-12,Machine-38,06-02-2025 01:49,06-02-2025 02:04,Mechanical Defect,Grinding wheel,14.99314976
Line-12,Machine-38,19-02-2025 05:30,19-02-2025 05:50,Mechanical Defect,Lubrication,20.0147171
Line-12,Machine-38,28-03-2025 05:38,28-03-2025 05:53,Mechanical Defect,Lubrication,14.23614979
Line-12,Machine-38,30-03-2025 01:00,30-03-2025 01:44,Mechanical Defect,Coolant system,44.78253174
Line-12,Machine-38,19-04-2025 02:40,19-04-2025 03:00,Mechanical Defect,Coolant system,20.19980049
Line-12,Machine-38,21-04-2025 05:00,21-04-2025 05:20,Mechanical Defect,Lubrication,19.98633385
Line-12,Machine-39,16-11-2024 06:00,16-11-2024 07:17,Mechanical Defect,Stone Pressing Unit,77.41628265
Line-12,Machine-39,07-12-2024 11:30,07-12-2024 13:30,Mechanical Defect,Orientation unit,119.1925201
Line-12,Machine-39,27-01-2025 08:00,27-01-2025 08:22,Mechanical Defect,Pneumatics,21.99881744
Line-12,Machine-39,14-02-2025 13:45,14-02-2025 14:20,Mechanical Defect,Grinding wheel,35.33746719
Line-12,Machine-39,15-04-2025 06:30,15-04-2025 07:15,Mechanical Defect,Pneumatics,45.00040054
Line-12,Machine-39,25-04-2025 06:00,25-04-2025 07:30,Mechanical Defect,Grinding wheel,89.98963165
Line-12,Machine-39,28-12-2024 22:20,28-12-2024 22:35,Mechanical Defect,Lubrication,15.12291622
Line-12,Machine-39,14-02-2025 14:30,14-02-2025 16:30,Mechanical Defect,Stone holder,119.8183136
Line-12,Machine-39,25-02-2025 15:25,25-02-2025 15:50,Mechanical Defect,Conveyor,25.18421745
Line-12,Machine-39,09-01-2025 00:00,09-01-2025 05:57,Mechanical Defect,Oscillation,357.8329468
Line-12,Machine-39,18-02-2025 02:48,18-02-2025 02:58,Mechanical Defect,Lubrication,10.09560013
Line-12,Machine-39,21-02-2025 01:50,21-02-2025 02:10,Mechanical Defect,Stone Pressing Unit,20.00113297
Line-12,Machine-39,11-03-2025 03:30,11-03-2025 04:00,Mechanical Defect,Pneumatics,30.13536644
Line-12,Machine-39,25-04-2025 04:45,25-04-2025 06:00,Mechanical Defect,Grinding wheel,75.90464783
Line-12,Machine-39,25-04-2025 00:10,25-04-2025 01:30,Mechanical Defect,Stone holder,79.99878693
Line-12,Machine-40,20-12-2024 11:00,20-12-2024 11:20,Mechanical Defect,Pneumatics,20.00049973
Line-12,Machine-40,31-12-2024 06:10,31-12-2024 06:50,Mechanical Defect,Lubrication,39.99361801
Line-12,Machine-40,01-01-2025 14:00,01-01-2025 14:30,Mechanical Defect,Pneumatics,29.99625015
Line-12,Machine-40,04-01-2025 08:00,04-01-2025 08:30,Mechanical Defect,Lubrication,29.99878311
Line-12,Machine-40,22-01-2025 14:00,22-01-2025 14:10,Mechanical Defect,Lubrication,9.991600037
Line-12,Machine-40,03-02-2025 07:15,03-02-2025 08:43,Mechanical Defect,Coolant system,88.7933197
Line-12,Machine-40,10-02-2025 11:27,10-02-2025 11:50,Mechanical Defect,Chiller,22.78775024
Line-12,Machine-40,20-03-2025 13:35,20-03-2025 14:08,Mechanical Defect,Coolant system,33.67083359
Line-12,Machine-40,09-04-2025 08:50,09-04-2025 09:24,Mechanical Defect,Coolant system,34.84131622
Line-12,Machine-40,13-04-2025 06:35,13-04-2025 07:00,Mechanical Defect,Lubrication,25.42048264
Line-12,Machine-40,26-04-2025 08:00,26-04-2025 08:30,Mechanical Defect,Oscillation,29.99821663
Line-12,Machine-40,17-11-2024 22:15,17-11-2024 23:00,Mechanical Defect,Lubrication,44.98838425
Line-12,Machine-40,22-11-2024 20:45,22-11-2024 21:25,Mechanical Defect,Grinding wheel,39.98965073
Line-12,Machine-40,23-11-2024 22:15,23-11-2024 22:55,Mechanical Defect,Grinding wheel,40.28781509
Line-12,Machine-40,27-11-2024 19:40,27-11-2024 20:15,Mechanical Defect,Grinding wheel,35.00180054
Line-12,Machine-40,23-12-2024 14:30,23-12-2024 23:00,Mechanical Defect,Dresser unit,510
Line-12,Machine-40,25-12-2024 17:10,25-12-2024 17:39,Mechanical Defect,Lubrication,29.10084915
Line-12,Machine-40,25-01-2025 19:00,25-01-2025 20:00,Mechanical Defect,Dresser unit,59.9980011
Line-12,Machine-40,28-01-2025 15:10,28-01-2025 16:15,Mechanical Defect,Coolant system,65.03714752
Line-12,Machine-40,03-02-2025 20:00,03-02-2025 20:42,Mechanical Defect,Pneumatics,42.01493454
Line-12,Machine-40,11-02-2025 20:45,11-02-2025 21:15,Mechanical Defect,Grinding wheel,30.00489998
Line-12,Machine-40,16-02-2025 14:30,16-02-2025 16:30,Mechanical Defect,Grinding wheel,120.9768295
Line-12,Machine-40,20-02-2025 22:30,20-02-2025 22:42,Mechanical Defect,Grinding wheel,11.99466705
Line-12,Machine-40,20-02-2025 15:50,20-02-2025 16:40,Mechanical Defect,Lubrication,50.00346756
Line-12,Machine-40,10-03-2025 18:50,10-03-2025 19:25,Mechanical Defect,Grinding wheel,35.00306702
Line-12,Machine-40,28-03-2025 16:00,28-03-2025 16:20,Mechanical Defect,Grinding wheel,19.99720001
Line-12,Machine-40,22-04-2025 21:20,22-04-2025 21:36,Mechanical Defect,Coolant system,16.00239944
